id;name;article_A1;article_A2;article_A3;article_A4;article_B1;article_B2;article_B3;article_B4;guidance_d_c;guidance_m_c;patent;software;first_doc
2049;Edvania Gomes Da Silva;2;3;2;6;0;2;3;2;7;18;0;0;2006
2050;Urbano Félix Pugliese Do Bomfim;0;0;0;0;0;0;0;0;0;0;0;0;2015
2051;Alexandre Clistenes de Alcântara Santos;0;3;2;3;1;4;0;0;4;17;0;0;2003
2052;Sara Oliveira Farias;0;0;1;0;0;0;0;0;0;19;0;0;2008
2053;Irenilza Oliveira E Oliveira;0;0;0;0;0;0;0;0;0;0;0;0;2009
2054;Meigle Darluce Rafael Alves;0;0;0;0;0;0;0;0;0;0;0;0;0
2055;Luiz Rogério de Lima Macêdo;0;0;0;0;0;0;0;0;0;0;0;0;0
2056;Tatiany Pertel Sabaini Dalben;0;0;0;1;1;0;0;0;0;0;0;0;2016
2057;Maria Da Conceição Fonseca-Silva;1;0;1;1;0;1;0;0;8;17;0;0;2003
2058;Mateus Carmo Santos;0;0;0;0;1;0;0;0;0;0;0;0;2021
2059;Antonio Fábio Reis Figueirêdo;0;0;0;0;0;0;0;0;0;0;1;0;2017
2060;Sandra Regina Mendes;0;1;0;1;0;0;0;0;0;0;0;0;0
2061;Milene De Cássia Silveira Gusmão;0;0;1;4;1;0;0;3;7;11;0;0;2008
2062;Jussara Fraga Portugal;3;0;1;1;0;0;0;0;0;6;0;0;2013
2063;Joao Bosco Gertrudes;0;0;0;0;0;0;0;0;0;0;0;0;2010
2064;Mário Sérgio Lima de Lavor;7;5;1;0;1;2;1;0;3;9;0;0;2013
2065;Aleilton Santana Da Fonseca;0;0;0;0;0;0;0;0;0;0;0;0;1997
2066;Euclides Santos Bittencourt;0;2;1;1;0;0;1;0;0;1;0;0;2021
2067;Leandro Soares Santos;12;15;7;4;0;0;0;0;10;31;0;0;2013
2068;Sharyse Piroupo Do Amaral;1;0;0;0;0;0;0;0;0;0;0;0;2007
2069;Lais Spíndola Garcêz;1;0;0;0;1;1;0;0;0;0;0;0;2021
2070;Josevandro Chagas Soares;0;0;0;0;0;0;0;0;0;0;0;0;0
2071;Claudia Ribeiro Santana;0;2;1;1;0;1;0;0;0;0;0;0;2003
2072;Denise Gomes Dias Santos;0;0;0;0;0;0;0;0;0;0;0;0;2004
2073;Wilson Alves De Araújo;0;0;0;1;0;1;0;0;0;0;0;0;2018
2074;Cristiana Da Costa Libório Lago;0;0;0;1;0;0;0;0;0;0;0;0;2018
2075;Sônia Cristina Oliveira Melo;1;1;0;0;0;1;1;0;0;5;1;0;2010
2076;Eliane Santana De Souza Oliveira;0;0;2;4;1;0;0;0;0;0;0;0;2020
2077;Obertal da Silva Almeida;1;1;0;1;0;0;0;1;0;0;0;0;2022
2078;Maristela Miranda Vieira De Oliveira;0;0;0;0;0;0;1;0;0;0;0;0;2021
2079;Luna Maiana Araújo Freitas;0;0;0;0;0;0;0;0;0;0;0;0;0
2080;Gelcivânia Mota Silva;0;0;0;0;0;0;0;0;0;0;0;0;0
2081;Klebson Souza Santos;0;0;0;0;0;0;0;0;0;0;0;0;2019
2082;Marília Lordêlo Cardoso Silva;0;0;1;0;0;0;0;0;0;0;0;0;2016
2083;Sônia Moreira Coutinho;0;0;0;0;0;0;0;0;0;0;0;0;0
2084;Sofia Campiolo;0;0;2;1;2;1;0;0;8;3;0;0;2000
2085;José Carlos De Araujo Silva;0;0;0;0;0;0;0;0;0;2;0;0;2006
2086;Leandro Soares Da Silva;0;0;0;0;0;0;0;0;0;0;0;0;2016
2087;Ana Odália Vieira Sena;0;0;0;0;0;0;0;0;0;0;0;0;0
2088;Luis Claudio Requião Da Silva;0;0;0;0;0;1;0;0;0;0;0;0;2015
2089;Jacimara Souza Santana;0;0;0;0;0;1;0;2;0;1;0;0;2014
2090;Antonio Augusto Teixeira Ribeiro Coutinho;0;0;0;0;0;0;0;0;0;0;0;7;0
2091;Silvano da Conceição;0;0;0;1;2;1;0;2;0;3;0;0;2016
2092;Jefferson Paixão Cardoso;3;0;2;1;4;3;4;0;0;7;0;0;2017
2093;Roque Felipe De Oliveira Filho;0;0;0;0;0;0;0;0;0;0;0;0;2009
2094;Anaci Carneiro De Sant'Ana;0;0;0;0;0;0;0;0;0;0;0;0;0
2095;Hélder Conceição Almeida;0;0;0;0;1;0;0;1;0;0;0;0;0
2096;Kátia Montalvão;0;0;0;0;0;0;0;0;0;0;0;0;0
2097;Roberto Paulo Machado Lopes;0;0;0;0;0;0;0;3;0;0;0;0;2013
2098;Chalana Duarte De Sena Fraga;0;1;1;0;2;2;0;0;0;0;0;0;2023
2099;Joseni Pereira Meira Reis;1;3;0;0;0;1;0;0;0;0;0;0;2018
2100;Arolda Maria Da Silva Figuerêdo;0;0;0;0;0;0;0;0;0;0;0;0;0
2101;Sonilda Sampaio Santos Pereira;0;0;0;0;0;0;0;0;0;0;0;0;0
2102;Monica De Souza Massa;0;1;0;0;0;0;0;0;0;1;0;0;2014
2103;Silva Crislene;0;0;0;0;0;0;0;0;0;0;0;0;2009
2104;Luís Gustavo Tavares Braga;1;1;2;0;1;1;0;0;6;10;0;0;2001
2105;Patrícia Lessa Santos Costa;0;5;0;0;0;0;1;0;0;25;0;0;2010
2106;Alexssandro Campanha Rocha;0;0;0;0;0;0;0;0;0;0;0;0;2014
2107;Lenilza Teodoro Dos Santos Mendes;0;0;0;0;0;0;0;0;0;0;0;0;2019
2108;Alexsandra Oliveira Andrade;0;0;0;0;0;0;0;2;0;16;3;3;2014
2109;Maria Auxiliadora Lisboa Moreno Pires;0;0;0;0;0;0;0;0;0;0;0;0;2012
2110;Marcio Ronaldo Rodrigues Vieira;0;0;0;0;0;1;0;0;0;0;0;0;0
2111;Jader Cristiano Magalhaes De Albuquerque;0;1;0;1;0;1;1;0;0;5;0;0;2013
2112;Fermin De La Caridad Garcia Velasco;3;6;0;0;0;0;0;1;9;9;2;0;1995
2113;Carmem Virgínia Moraes Da Silva;0;0;0;0;1;4;1;2;0;3;0;0;2016
2114;Claudia Anastácio Coelho Cruz;0;0;0;0;0;0;0;0;0;0;0;0;2015
2115;Ivana Bittencourt Lima;0;0;0;0;0;0;0;0;0;0;0;0;0
2116;Karine Emanuelle Peixoto Oliveira Da Silva;0;0;0;0;1;0;1;0;0;0;0;0;0
2117;Adélia Maria Carvalho De Melo Pinheiro;0;0;0;0;0;0;0;0;0;0;0;0;2003
2118;Alessandro Carlos Mesquita;0;0;0;5;0;7;0;2;0;9;0;0;2004
2119;Danilo Maciel Barquete;1;0;1;0;0;0;0;0;1;6;0;0;2002
2120;Maria Dalva De Lima Macêdo;0;0;0;0;0;0;0;0;0;0;0;0;2020
2121;Jerusa Da Silva Gonçalves Almeida;0;0;0;0;0;0;0;0;0;0;0;0;2016
2122;Cristiano Lima Ferraz;0;0;0;1;0;0;0;1;0;0;0;0;2008
2123;Elenise Cristina Pires De Andrade;0;1;2;1;1;1;1;0;0;0;0;0;2006
2124;Marcelo João Alves Da Silva;0;0;0;0;0;0;0;0;0;0;0;0;0
2125;Amarildo José Morett;1;0;0;2;0;0;0;0;0;0;0;0;0
2126;Marcilio Ferreira Marques Filho;0;0;0;0;0;0;1;0;0;2;0;1;2005
2127;Gilberto Leocádio De Lima Filho;0;0;0;0;0;0;0;0;0;0;0;0;2011
2128;Karla Rocha Pithon;0;0;1;0;0;0;0;1;0;0;0;0;2010
2129;Susana Marrero Iglesias;0;1;1;0;2;0;4;0;0;9;0;0;2008
2130;Elielson Souza Rodrigues;0;0;0;0;0;0;0;0;0;0;0;0;2005
2131;Flaviana dos Santos Silva;1;2;6;2;3;0;0;0;0;12;0;0;2014
2132;Marcos Ferreira Gonçalves;0;0;0;0;0;0;0;1;0;0;0;0;0
2133;Marcio Gilberto Cardoso Costa;11;1;3;0;0;0;0;0;12;9;0;0;2002
2134;Katia Santana Freitas;2;1;8;8;11;6;6;1;1;13;0;2;2011
2135;Nelson Nascimento Da Silva;0;0;0;0;0;0;0;0;0;0;0;0;0
2136;Luciana Oliveira Correia;0;1;0;0;3;0;0;0;0;0;0;0;2017
2137;Mara Rojane Barros De Matos;0;1;0;0;0;0;1;0;0;8;0;0;2007
2138;Maria Da Conceição Reis Teixeira;0;0;0;0;0;0;0;0;0;7;0;0;2005
2139;Sally Cheryl Inkpin;0;0;0;0;0;0;0;0;0;0;0;0;2014
2140;Igor Ferreira Do Prado;0;0;0;0;0;0;0;0;0;0;0;0;0
2141;Francisca De Assis De Sá;0;0;0;0;0;0;0;0;0;0;0;0;0
2142;Telma Cristina Silva Teixeira;0;0;0;4;0;0;0;0;0;0;0;0;2012
2143;Marcelo Politano De Freitas;0;0;0;0;0;0;1;0;0;0;0;0;0
2144;Zoraide Magalhães Felício;0;0;0;0;1;0;0;0;0;0;0;0;0
2145;Otávio De Jesus Assis;0;0;0;0;0;0;0;0;0;0;0;0;0
2146;Maria De Fátima Barbosa Góes;0;1;0;0;0;0;0;0;0;0;0;0;2021
2147;Reyjane Patrícia de Oliveira;6;3;2;19;2;0;0;4;12;13;0;0;2006
2148;Luciene Cristina Lima E Lima;0;0;1;4;1;0;0;0;0;15;0;0;2007
2149;Andréa Da Silva Gomes;6;6;2;1;1;1;2;1;2;18;0;0;2007
2150;Francisco Carlos Fernandes De Paula;0;0;0;0;0;0;0;0;0;0;0;0;1999
2151;Antonilma Santos Almeida Castro;0;0;1;0;0;0;0;0;0;0;0;0;2014
2152;Rosana Ferreira Alves;0;0;0;0;0;0;0;0;0;7;0;0;2009
2153;Vera Pedreira Dos Santos Pepe;0;0;0;0;0;0;0;0;0;3;0;0;2010
2154;Vivian Fransozo Cunha;0;1;1;0;1;0;0;0;0;0;0;0;2011
2155;Edil Silva Costa;0;0;1;1;2;1;0;0;0;16;0;0;2005
2156;Vera Rosa Capelossi;1;6;2;1;5;0;0;1;0;18;3;0;2011
2157;Fernando Cesar Coelho Da Costa;0;0;0;0;0;0;0;0;0;0;0;0;2007
2158;Lidia De Teive E Argolo;0;0;0;0;0;0;0;0;0;0;0;0;2012
2159;Viviane Almeida Vieira Espínola;0;0;1;0;0;0;0;0;0;0;0;0;0
2160;Marcos Bispo Dos Santos;0;2;2;0;1;0;1;0;0;10;0;0;2009
2161;Taíse Bomfim de Jesus;7;2;2;1;1;1;0;0;4;30;0;0;2009
2162;Selma Dos Santos;0;0;0;1;0;7;0;0;0;0;0;0;2021
2163;Artur Gomes Dias Lima;2;0;0;2;0;2;0;0;1;4;0;0;2004
2164;Halysson Gomes Da Fonseca;0;0;0;0;0;0;0;0;0;0;0;0;2020
2165;Gilney Figueira Zebende;31;1;2;1;2;1;0;1;6;6;0;21;1999
2166;Cidineide Gerônimo Ribeiro Da Silva;0;0;0;0;0;0;0;0;0;0;0;0;0
2167;Fábio Gabriel Breitenbach;0;1;0;0;0;0;0;0;0;0;0;0;0
2168;Wânia Silveira Da Rocha;0;0;0;0;0;0;0;0;0;0;0;0;2018
2169;Laurenio Leite Sombra;0;0;1;2;0;0;0;0;0;0;0;0;2015
2170;Ilka Maria Fernandes Soares;0;0;0;0;0;0;0;0;0;0;0;0;2007
2171;Soraya Fernanda Cerqueira Motta;0;0;0;0;0;0;0;0;0;0;0;0;0
2172;Emilia Peixoto Vieira;0;5;2;3;1;0;0;0;0;17;0;0;2011
2173;Sumaia Almeida Souza Lordelo;0;0;0;0;0;0;0;0;0;0;0;0;0
2174;Márcio Luís Oliveira Ferreira;0;0;0;0;0;0;0;0;0;2;0;0;2011
2175;Djalma Fiuza Almeida;0;0;0;0;0;0;0;0;0;3;0;0;2017
2176;Roque Mendes Prado Trindade;0;1;0;0;0;0;0;0;0;4;0;0;2009
2177;Luziêt Maria Fontenele Gomes;0;0;0;0;0;0;0;0;0;0;0;0;2023
2178;Guilhardes De Jesus Júnior;0;1;0;2;0;0;0;0;0;6;0;1;2014
2179;Andre Heloy Avila;0;0;0;0;0;0;0;0;0;0;0;0;2010
2180;Carlos Luide Bião Dos Reis;0;0;0;0;0;0;0;0;0;0;0;0;0
2181;João Carlos Baptista Jorge Da Silva;0;0;0;0;0;0;0;0;0;0;0;0;2010
2182;Silvana Ferreira Bicalho;0;0;0;0;0;0;0;0;0;0;0;1;0
2183;José Carlos Oliveira De Jesus;0;0;0;0;0;0;0;0;0;19;0;0;2010
2184;Adailson Feitoza de Jesus Santos;1;0;0;0;0;3;0;3;0;1;1;0;2015
2185;Ângela Maria Camargo Rodrigues;0;0;0;0;0;0;0;0;0;0;0;0;0
2186;Elinaldo Santos de Góes Júnior;0;0;0;0;0;0;0;0;0;0;0;0;0
2187;Juliana Costa Machado;1;0;0;4;3;4;3;0;0;1;0;0;2020
2188;Ítalo Mafra Barbosa;0;0;0;0;0;0;0;0;0;0;0;0;0
2189;José Fábio Da Silva Albuquerque;0;0;0;0;0;0;0;0;0;0;0;0;2012
2190;Luciano Costa Santos;2;4;0;2;0;0;3;0;6;11;0;0;2007
2191;Flávia Aparecida Ferreira;0;0;0;0;0;0;0;0;0;0;0;0;0
2192;Ariadne Muricy Barreto;0;0;0;0;0;0;0;0;0;0;0;0;2022
2193;Geovane Duarte Borges;0;0;0;0;0;0;0;1;0;0;0;0;0
2194;Verônica Yumi Kataoka;0;1;0;0;0;0;0;0;1;8;0;0;2009
2195;Jean Da Silva Santos;0;0;0;0;0;0;3;0;0;0;0;0;0
2196;George Rêgo Albuquerque;6;13;6;2;0;1;0;0;9;10;1;0;2004
2197;Aldrin Armstrong Silva Castellucci;8;0;0;0;0;0;0;0;0;9;0;0;2008
2198;Antenor Rita Gomes;0;0;2;0;4;0;0;0;1;19;0;0;2004
2199;Marcos Da Costa Silva;0;2;1;1;0;0;1;0;0;0;1;1;2016
2200;Mary Gomes Silva;0;0;0;1;1;0;0;2;2;6;0;0;2013
2201;Valtemir Goncalves Ribeiro;0;0;0;0;0;2;0;1;0;11;0;0;2002
2202;Cleide Tavares Bittencourt Santos;0;0;0;0;0;0;0;0;0;0;0;0;0
2203;Eduardo Manuel de Freitas Jorge;2;3;3;3;2;7;1;0;1;15;5;29;2012
2204;Clícia Maria de Jesus Benevides;0;0;4;4;3;1;2;1;2;7;0;1;2008
2205;Emília Karla De Araújo Amaral;0;0;0;0;0;1;1;0;0;3;0;0;0
2206;José Ailton Conceição Bispo;0;1;1;0;0;0;0;0;0;0;0;0;2007
2207;Fernanda Calasans Costa Lacerda Pessoti;1;1;1;0;0;0;0;2;0;0;0;0;2020
2208;Júlio Ernesto Baumgarten;3;2;2;0;0;0;1;0;3;4;0;0;2009
2209;Fernando Remigio Tamariz Luna;0;0;0;0;0;0;0;0;0;0;0;0;1998
2210;Rosângela Leal Santos;1;1;0;3;0;2;0;3;0;0;0;0;2005
2211;Sérgio Luiz Gama Nogueira Filho;7;4;1;1;1;1;0;1;7;9;0;0;1997
2212;Claudineia Regina Pelacani Cruz;2;1;2;0;2;3;0;2;0;0;0;0;2001
2213;Priscila Gomes Correa;0;1;0;0;0;1;0;0;0;5;0;0;2011
2214;José Milton Pinheiro De Souza;0;0;0;1;0;0;0;1;0;0;0;0;2014
2215;Talamira Taita Rodrigues Brito;0;1;0;1;1;0;2;0;0;9;0;0;2011
2216;Otávio Augustus Carmo;0;0;0;1;0;0;0;0;0;0;0;0;0
2217;Luiz Augusto Grimaldi Sampaio;0;0;0;0;0;0;0;0;0;0;0;0;2019
2218;Jaciara De Oliveira Sant´Anna Santos;0;0;0;0;1;1;0;0;0;0;0;0;0
2219;Rondinaldo Silva Das Almas;0;0;0;0;0;0;0;0;0;0;0;0;2014
2220;Euzelene Rodrigues Aguiar;0;0;0;0;0;0;0;0;0;0;0;0;2020
2221;Ivana Teixeira Figueiredo Gund;0;0;0;0;0;0;0;0;0;0;0;0;2018
2222;Jânio Roberto Diniz Dos Santos;1;0;0;1;2;0;0;0;0;7;0;0;2009
2223;Andrea Cristina Mariano;0;0;0;0;0;0;0;0;0;0;0;0;2002
2224;Cristiane Andrade Santos;0;0;0;0;0;0;0;0;0;0;0;0;0
2225;Marilza Ferreira do Nascimento;0;0;0;0;0;0;0;2;0;0;0;0;0
2226;Marcus Túlio De Freitas Pinheiro;0;3;0;6;0;0;0;0;1;29;0;0;2012
2227;Francisco de Assis Ribeiro dos Santos;3;5;7;11;2;1;0;0;12;16;1;0;1998
2228;Daniel Nery da Cruz;0;0;2;0;0;0;1;0;0;0;0;0;2018
2229;Zizelda Lima Fernandes;0;0;0;0;0;0;0;0;0;0;0;0;2017
2230;Margarete Magalhães De Souza;0;3;0;5;1;0;2;0;7;13;0;0;2002
2231;Indman Ruana Lima Queiroz;0;0;2;0;0;0;0;0;0;0;0;0;2021
2232;Andreia Beatriz Silva Dos Santos;2;0;0;2;1;2;0;1;0;0;0;0;0
2233;Luiz Antonio De Souza;0;0;0;0;0;0;0;0;0;3;0;0;2004
2234;Claudia Andrade Vieira;0;0;0;0;0;0;0;0;0;4;0;0;2009
2235;Juliana De Orione Arraes Fagundes;1;0;0;4;0;0;0;0;0;0;0;0;2018
2236;Márcia Guena Dos Santos;0;0;0;1;3;0;0;0;0;1;0;0;2013
2237;Thiago Alves França;0;1;1;0;0;0;0;0;0;0;0;0;2019
2238;Renê Alexandre Giampedro;0;0;0;0;0;0;0;0;0;2;0;0;2001
2239;Claudia Sisan Silva De Santana;0;0;0;1;0;0;0;0;0;0;0;0;2019
2240;Maria Aparecida Prazeres Sanches;0;0;0;1;3;1;0;0;0;2;0;0;2010
2241;Tânia Cristina Rocha Silva Gusmão;3;4;1;3;6;2;0;4;2;33;1;1;2005
2242;Geizane Lima Da Silva;0;0;0;0;0;0;0;0;0;0;0;0;2019
2243;André Luiz Rosa Ribeiro;0;1;0;1;0;0;0;0;0;1;0;0;2008
2244;Alexilda Oliveira de Souza;0;1;0;0;0;0;0;0;0;11;0;0;2001
2245;Vera Dantas De Souza Motta;0;0;0;0;0;0;0;0;0;0;0;0;2006
2246;Jailma Maria Da Silva;0;0;0;0;0;0;0;0;0;0;0;0;0
2247;Suzana Maria De Sousa Santos Severs;0;0;0;0;0;0;0;0;0;12;0;0;2002
2248;Tatiane de Jesus Chates;0;0;0;0;0;0;0;0;0;0;0;0;2021
2249;Rosana Santos Dórea;0;0;0;0;0;0;0;0;0;0;0;0;0
2250;Priscila Godoy Januário;0;0;0;1;0;0;2;0;4;1;0;0;2017
2251;Cícero Alfredo Da Silva Filho;0;0;0;0;0;0;0;0;0;3;0;0;2013
2252;Ireni Alves Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;0
2253;Joelma Gomes De Oliveira Bispo;0;0;1;0;0;0;0;0;0;0;0;0;0
2254;Aline Silva Gomes;0;0;1;1;2;1;3;0;0;1;0;0;2018
2255;Vital Ataíde Da Silva;0;0;0;0;0;0;1;0;0;0;0;0;0
2256;Marina Ferraz Neves Oliveira;0;0;0;0;0;0;0;0;0;0;0;0;0
2257;Giêdra Ferreira Da Cruz;0;0;0;0;0;0;1;0;0;4;0;0;2015
2258;Taiana Guimarães Araujo;1;0;0;0;0;0;0;0;0;0;0;0;2019
2259;Marcos Gimenes Fernandes;0;0;1;1;4;0;0;1;0;2;0;0;2012
2260;Nélia Bispo Gonçalves;0;0;0;0;0;0;0;0;0;0;0;0;0
2261;Sandra Maria Pinto Magina;3;2;1;4;4;2;0;1;1;16;0;0;1994
2262;Flaviana Xavier Antunes Sampaio;0;0;0;0;0;1;0;0;0;0;0;0;2020
2263;Thiago Magalhães Da Silva;0;3;2;2;0;0;0;0;2;3;0;0;2016
2264;José Carlos De Cerqueira Moraes;0;0;0;0;0;0;0;0;0;0;0;0;2011
2265;Alan Da Silva Sampaio;0;0;0;1;0;0;0;0;0;0;0;0;2015
2266;Dannilo Duarte Oliveira;0;0;0;0;0;0;0;0;0;0;0;0;2017
2267;José Rubens Mascarenhas De Almeida;0;0;0;0;1;0;0;3;3;9;0;0;2009
2268;Elena Lucia Anna Malpezzi-Marinho;0;2;1;0;0;1;0;0;0;0;0;0;1996
2269;Josete Bispo Ribeiro;0;0;0;0;0;0;0;0;0;0;0;0;2016
2270;Isleide Santana Cardoso Santos;0;0;1;1;6;1;0;0;1;0;0;0;2020
2271;Patrícia Argôlo Rosa;0;0;0;0;1;0;0;0;0;0;0;0;2017
2272;Luiz Carlos Ribeiro Santos;0;0;0;0;0;0;0;0;0;0;0;0;0
2273;Sandra Maria Cerqueira Da Silva;1;3;1;4;1;0;0;0;0;0;0;0;2016
2274;Giselle Boaventura Barros Souto;0;0;0;0;0;0;0;0;0;0;0;0;0
2275;Thiago Correia Vieira;0;0;0;1;0;0;0;0;0;0;0;0;2021
2276;Flávia Meinicke Nascimento;0;0;0;0;0;0;0;4;0;0;0;0;2010
2277;Pedro Lopes Marinho;0;0;0;0;0;0;0;0;0;0;0;0;2013
2278;Welber Da Costa Pina;0;1;1;0;2;0;1;1;0;0;0;0;2021
2279;Miguel Cerqueira Dos Santos;0;0;0;0;0;0;0;0;0;0;0;0;2009
2280;Tânia Maria De Araújo;11;2;6;2;13;1;3;0;0;0;0;0;1999
2281;Marília Flores Seixas De Oliveira;0;0;0;0;0;0;0;0;0;14;0;0;2008
2282;Marcelo Nascimento Dias;0;0;0;0;0;0;1;0;0;0;0;0;0
2283;Luzineide Dourado Carvalho;0;0;0;0;0;0;0;0;0;10;0;0;2010
2284;Carla Maria Lima Santos;1;0;1;0;1;1;1;0;0;0;0;0;2019
2285;Luciano Angelo De Souza Bernardes;0;0;0;0;0;0;0;0;0;2;0;0;2010
2286;Solange França;0;0;0;0;0;0;0;0;0;0;0;0;2003
2287;Sara Meira Moutta;0;0;0;0;0;1;0;0;0;0;0;0;0
2288;Fernando Luiz Barros Edington;0;1;0;1;0;0;0;0;0;0;0;0;2022
2289;Paulo Henrique Duque Santos;0;0;0;0;0;0;0;0;0;0;0;0;2014
2290;José Pedro Kunhavalik;0;0;0;0;0;0;0;0;0;0;0;0;2009
2291;Luiz Otavio De Magalhaes;0;0;0;0;0;0;0;0;0;5;0;0;2002
2292;Niel Nascimento Teixeira;0;0;0;7;4;4;2;0;0;0;0;0;2005
2293;Renato Souza Cruz;1;3;1;1;0;1;0;0;0;0;0;0;2003
2294;Patrícia Anjos Bittencourt Barreto-Garcia;6;6;5;1;3;6;1;1;3;21;0;0;2009
2295;Elzana Katia Lima Mattos Ferreira;0;0;0;0;0;0;0;0;0;0;0;0;2019
2296;Ennia Débora Passos Braga Pires;2;4;2;3;0;0;0;0;0;18;0;0;2011
2297;Ana Lucia Carvalho Santos;0;0;0;0;0;0;0;0;0;0;0;0;2016
2298;Ana Luiza Vilar Guedes;0;0;0;0;0;0;0;0;0;0;0;0;0
2299;Carla Cristina Romano;4;6;0;3;6;0;0;0;6;5;1;0;2003
2300;Ramão Jorge Dornelles;0;0;0;0;0;0;1;0;0;0;0;0;2023
2301;Simone Souza De Oliveira;0;0;0;1;2;0;1;0;0;0;0;0;2011
2302;Jurema Lindote Botelho Peixoto;2;4;1;5;7;0;0;0;0;10;0;0;2015
2303;Nerivaldo Alves Araújo;0;0;0;1;0;0;0;0;0;2;0;0;2015
2304;Cristiane Domingos da Paz;1;0;2;2;2;2;0;1;2;10;0;0;2004
2305;Junivio Da Silva Pimentel;1;1;0;0;1;0;0;0;0;0;0;0;0
2306;André Luis Lima Batista Sales;0;0;0;0;1;0;0;0;0;0;0;0;0
2307;Cláudia Maria Reis Raposo Maciel;0;0;0;0;0;0;0;3;0;7;0;0;2006
2308;Jose Veiga Viñal Junior;0;1;1;0;2;3;0;0;0;6;0;0;2015
2309;Mariana Carvalho Caribé De Araújo Pinho;0;0;0;0;0;0;0;0;0;0;0;0;0
2310;Helena Maria Silveira Fraga Maia;4;0;0;1;0;4;0;1;2;6;0;1;2010
2311;Maria Rosileide Bezerra De Carvalho;0;1;0;0;1;0;0;0;0;0;0;0;0
2312;Walkiria França Vieira E Teixeira;0;0;0;0;0;1;0;0;0;2;0;0;2016
2313;Janeide Medrado Ferreira;0;0;0;0;0;0;0;0;0;0;0;0;0
2314;Giuseppe Federico Benedini;0;0;0;0;1;0;0;0;0;0;0;0;2005
2315;Marina Helena Chaves Silva;0;0;0;0;0;0;0;0;0;0;0;0;2007
2316;Elizeu Pinheiro da Cruz;2;2;1;1;0;1;0;2;0;9;0;0;2018
2317;Miriades Augusto Da Silva;0;0;3;0;1;0;0;0;0;2;0;0;2014
2318;Marcly Amorim Pizzani;0;0;0;0;0;0;0;0;0;0;0;0;0
2319;Jorge Luiz Fortuna;0;1;0;1;1;0;5;12;0;1;0;0;2013
2320;Valdirene Leao Carneiro;1;3;0;2;0;0;0;1;2;3;0;0;2012
2321;Renata Rosa Dotto Bellas;0;0;0;0;0;0;0;0;0;0;0;0;2018
2322;Leandro Correia Araújo;0;0;0;0;0;0;0;0;0;0;0;0;0
2323;Ana Rita Duarte Guimaraes;0;0;0;0;1;1;1;0;0;0;0;0;2006
2324;Marcelo Trotte Motta;0;0;1;0;0;0;0;0;0;0;0;0;2016
2325;Christianne Sheilla Leal Almeida Barreto;0;0;0;0;1;0;0;0;0;0;0;0;2015
2326;Sérgio Augusto de Albuquerque Fernandes;1;1;0;1;2;0;0;0;0;14;0;0;2004
2327;Mariana De Castro Brandao Cardoso;0;0;0;0;1;0;0;0;0;0;0;0;0
2328;Helma Pio Mororó José;0;0;0;0;1;0;0;0;0;0;0;0;2017
2329;Gustavo Barreto Franco;3;2;0;0;0;0;0;1;0;7;0;0;2010
2330;Juliana Santos Silva;0;3;2;4;3;1;0;0;1;11;0;0;2013
2331;Selma Norberto Matos;0;0;0;0;0;0;0;0;0;0;0;0;0
2332;Denise Pereira Da Silva;0;0;0;0;0;0;0;0;0;0;0;0;0
2333;Sandra Regina Rosa Farias;0;0;0;0;0;0;0;0;0;0;0;0;2013
2334;José Amândio Barbosa Júnior;0;0;0;0;0;0;0;0;0;0;0;0;0
2335;Belarmino De Jesus Souza;0;0;0;0;0;0;1;0;0;3;0;0;2010
2336;Kátia Santos De Morais;1;1;1;1;1;0;0;0;0;0;0;0;2018
2337;Fernanda Rebouças Guirra;0;0;0;0;0;0;1;0;0;0;0;0;0
2338;Cacá Gonçalves;0;0;0;0;0;0;0;0;0;0;0;0;2018
2339;Maurício De Araujo Ferreira;0;0;0;0;0;0;0;0;0;0;0;0;2011
2340;Cássio Roberto Borges Da Silva;0;0;0;1;0;1;1;0;0;7;0;0;2008
2341;Pedro Alexandre Gomes Leite;0;0;0;0;0;0;0;0;0;0;0;0;2020
2342;Martín Roberto Del Valle Alvarez;5;5;0;4;1;0;0;0;0;6;0;0;2002
2343;Maridete Brito Cunha Ferreira;0;0;0;0;0;0;0;0;0;0;0;0;2016
2344;Maria Eunice Rosa De Jesus;0;0;0;0;0;0;0;1;0;0;0;0;2016
2345;Meire Núbia Santos De Santana;0;0;0;0;1;1;0;0;0;0;0;0;2013
2346;Mara Lúcia Albuquerque Pereira;1;7;1;0;4;0;0;0;15;13;0;0;2003
2347;Ronald De Freitas Paixão;0;0;0;0;0;0;0;0;0;0;0;0;1996
2348;Jean Márcia Oliveira Mascarenhas;0;0;0;0;0;0;0;0;0;0;0;0;2013
2349;Ivânia Paula Freitas De Souza Sena;0;0;2;2;1;0;0;0;0;0;0;0;2020
2350;Tatiana De Freitas Uemura;0;0;0;0;0;0;0;0;0;0;0;0;2023
2351;Fabio Jose Rios Da Costa;0;0;0;0;0;0;0;0;0;0;0;0;0
2352;Valméria Brito Almeida Vilela Ferreira;0;0;0;0;0;0;1;0;0;0;0;0;2022
2353;Trazíbulo Henrique Pardo Casas;0;1;0;2;0;0;0;0;0;0;0;0;2003
2354;Ainah Hohenfeld Angelini Neta;0;0;0;0;0;0;0;0;0;0;0;0;0
2355;Antonio Gabriel Evangelista De Souza;0;0;0;0;0;0;0;0;0;0;0;0;0
